Added,Audience Rating,Country,Title,Tagline,Writers,Year,Duration,View Count,Summary,Directors,Studio,Sort title,Release Date,Roles,Labels,Rating,Original Title,Genre,Content Rating
2021-02-28 22:40:08,"7.6","Australia","The Legend of Ben Hall","Legends never die","Matthew Holmes","2017",2:20:38,"N/A","Ben Hall is drawn back into bushranging by the reappearance of his old friend John Gilbert. Reforming the gang, they soon become the most wanted men in Australian history.","Matthew Holmes","Two Tone Pictures","Legend of Ben Hall","2017-06-17","Jack Martin-Callan McAuliffe-Arthur Angel-Angus Pilakui-Andy McPhee-Fantine Banulski-Jamie Coffa-William Lee-PiaGrace Moon-Joanne Dobbin-Lauren Gregory-Nick Barry-John Orcsik-Zane Ciarma-Adam Willson-Erica Field-Jordan Fraser-Trumble-Gregory Quinn-Lauren Grimson-Tom Beaurepaire-Ben Chisholm-Jana Wilkes-James Grim-Emily Thomson-Gerrard Woodward-Josephine Croft-Bailey Barbour-Caleb McClure-Micheal Resce-Steve Jager-Nathan Luke-Steve Sammut-Mick Preston-Curtis Taylor-Rain Fuller-Peter Sardi-Wesley Leseberg-Mario Gori-Darren Holmes-Dean Kirkright-Brenton Foale-Kevin Summers-Dylan Lloyd-Joshua Jaeger-Gavin Ingham-Elizabeth Farrell-Cris Cochrane-Frank Dixon-Adam La Rosa-Aaran Hughes-Peter Bromley-Adrian Mulraney-Peter Richards-Sean McIntyre-Peter Flaherty-Bobby Ruckus-Brent Albon-Brad West-Shane Savage-Wesley Holmes-David Passmore-Edward East-Bruce Gleeson-John Coory-Alana de Freitas-Xander Paterson-Ella Hill-Cotter-Edward Tresize-Matt Jones-Hayley Marlow-Cory Corbett-Connor Bashford-Keiran King",N/A,"5","N/A","Action-Drama-History-Western-Biography","Not Rated"
2021-02-25 21:42:09,"8.6","Japan-United States of America","Letters from Iwo Jima","The battle of Iwo Jima seen through the eyes of the Japanese soldiers.","Paul Haggis-Iris Yamashita","2006",2:21:38,"1","The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.","Clint Eastwood","DreamWorks Pictures","N/A","2006-12-09","Ken Watanabe-Kazunari Ninomiya-Tsuyoshi Ihara-Ryō Kase-Shido Nakamura-Hiroshi Watanabe-Eijiro Ozaki-Lucas Elliot Eberl-Yuki Matsuzaki-Hiro Abe-Sonny Saito-Steve Santa Sekiyoshi-Toshiya Agata-Toshi Toda-Ken Kensei-Ikuma Ando-Akiko Shima-Masashi Nagadoi-Ryan Carnes-Takumi Bando",N/A,"9.1","N/A","Action-Adventure-Drama-War-History","ch/14"
2021-02-25 21:45:49,"6.1","United Kingdom-United States of America","License to Kill","James Bond is out on his own and out for revenge.","Ian Fleming-Richard Maibaum-Michael G. Wilson","1989",2:13:21,"N/A","After capturing a drug lord, Felix Leiter is left for dead and his wife is murdered. James Bond goes rogue and seeks vengeance on those responsible, as he infiltrates an organisation posing as a hitman.","John Glen","Eon Productions","N/A","1989-07-14","Timothy Dalton-Carey Lowell-Robert Davi-Talisa Soto-Anthony Zerbe-Frank McRae-Everett McGill-Wayne Newton-Benicio del Toro-Anthony Starke-Pedro Armendáriz Jr.-Desmond Llewelyn-David Hedison-Priscilla Barnes-Robert Brown-Caroline Bliss-Don Stroud-Grand L. Bush-Cary-Hiroyuki Tagawa-Alejandro Bracho-Guy De Saint Cyr-Rafer Johnson-Diane Hsu-Christopher Neame-Jeannine Bisignano-Claudio Brook-Cynthia Fallon-Enrique Novi-Osami Kawawo-Roger Cudney-Honorato Magaloni-Jorge Russek-Sergio Corona-Stuart Quan-Teresa Blake-Samuel Benjamin Lancaster-Juan Peláez-Humberto Elizondo-Edna Bolkan-Eddie Edenfield-Jeff Moldovan-Carl Ciarfalio-Branscombe Richmond",N/A,"7.8","N/A","Action-Adventure-Thriller","PG-13"
2021-02-25 21:51:22,"9.1","United States of America","Little Miss Sunshine","A family on the verge of a breakdown","Michael Arndt","2006",1:43:34,"N/A","A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.","Jonathan Dayton-Valerie Faris","Fox Searchlight Pictures","N/A","2006-08-18","Greg Kinnear-Toni Collette-Steve Carell-Paul Dano-Abigail Breslin-Alan Arkin-Bryan Cranston-Beth Grant-Wallace Langham-Matt Winston-Julio Oscar Mechoso-Marc Turtletaub-Jill Talley-Brenda Canela-Chuck Loring-Justin Shilton-Gordon Thomson-Steven Christopher Parker-John Walcutt-Paula Newsome-Dean Norris-Lauren Shiohama-Mary Lynn Rajskub-Jerry Giles-Geoff Meed-Joan Scheckel-Mel Rodriguez-Casandra Ashe-Terry Bolo",N/A,"9.1","N/A","Comedy-Drama","ch/10"
2021-02-24 20:37:44,"6.4","United Kingdom","Live and Let Die","Roger Moore as James Bond.","Ian Fleming-Tom Mankiewicz","1973",2:02:38,"N/A","Several British agents have been murdered and James Bond is sent to New Orleans, to investigate these mysterious deaths. Mr. Big comes to his knowledge, who is self-producing heroin. Along his journeys he meets Tee Hee who has a claw for a hand, Baron Samedi the voodoo master and Solitaire a tarot card reader. Bond must travel to New Orleans, and deep into the Bayou.","Guy Hamilton","United Artists","N/A","1973-07-12","Roger Moore-Yaphet Kotto-Jane Seymour-Clifton James-Julius Harris-Geoffrey Holder-David Hedison-Gloria Hendry-Bernard Lee-Lois Maxwell-Tommy Lane-Earl Jolly Brown-Lon Satton-Madeline Smith-Roy Stewart-Arnold Williams-Robert Dix-James Drake-Dennis Edwards",N/A,"6.7","N/A","Thriller-Action-Adventure","PG"
2021-02-25 21:52:41,"8.6","United Kingdom-United States of America","Live Free or Die Hard","The old school cop is back!","Roderick Thorp-David Marconi-Mark Bomback-John Carlin","2007",2:09:36,"N/A","John McClane is back and badder than ever, and this time he s working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America s computer infrastructure.","Len Wiseman","Dune Entertainment","N/A","2007-06-27","Bruce Willis-Justin Long-Timothy Olyphant-Cliff Curtis-Maggie Q-Mary Elizabeth Winstead-Kevin Smith-Christina Chang-Yancey Arias-Sung Kang-Matt O Leary-Yorgo Constantine-Jonathan Sadowski-Andrew Friedman-Cyril Raffaelli-Chris Palermo-Zeljko Ivanek-Jake McDorman-Allen Maldonado-Chris Ellis-Nadine Ellis-Tim Russ-Clay Cullen-Chad Stahelski-Matt McColm-Michael Papajohn",N/A,"8.2","N/A","Thriller-Action-Crime","ch/14"
2021-02-28 22:40:51,"6.6","United Kingdom","The Living Daylights","Living on the Edge","Ian Fleming-Richard Maibaum-Michael G. Wilson","1987",2:11:53,"N/A","James Bond 007 s mission is to firstly, organise the defection of a top Soviet general. When the general is re-captured, Bond heads off to find why an ally of General Koskov was sent to murder him. Bond s mission continues to take him to Afghanistan, where he must confront an arms dealer known as Brad Whitaker. Everything eventually reveals its self to Bond.","John Glen","United Artists","Living Daylights","1987-06-30","Timothy Dalton-Maryam d Abo-Jeroen Krabbé-Joe Don Baker-John Rhys-Davies-Art Malik-Andreas Wisniewski-Thomas Wheatley-Desmond Llewelyn-Robert Brown-Geoffrey Keen-Walter Gotell-Caroline Bliss-John Terry-Virginia Hey-John Bowe-Julie T. Wallace-Belle Avery-Catherine Rabett-Dulice Liecier-Nadim Sawalha-Alan Talbot-Carl Rigg-Tony Cyrus-Michael Moor-Sumar Khan-Ken Sharrock-Peter Porteous-Antony Carrick-Frederick Warder-Glyn Baker-Scott Hoxby-Bill Weston-Richard Cubison-Heinz Winter-Leslie French-Mayte Sánchez-Barbara Broccoli-Robert Miranda-Tina Simmons-Paul Weston-Michael G. Wilson-Hanno Pöschl",N/A,"7.3","N/A","Action-Adventure-Thriller","PG"
2021-02-25 21:57:39,"9","United States of America","Logan","His time has come","James Mangold-Scott Frank-Stan Lee-Craig Kyle-Christopher L. Yost","2017",2:17:23,"N/A","In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan s attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.","James Mangold","20th Century Fox","N/A","2017-03-03","Hugh Jackman-Dafne Keen-Patrick Stewart-Elizabeth Rodriguez-Boyd Holbrook-Stephen Merchant-Richard E. Grant-Stephen Dunlevy-Eriq La Salle-Elise Neal-Quincy Fouse-Al Coronel-Frank Gallegos-Anthony Escobar-Reynaldo Gallegos-Krzysztof Soszynski-Daniel Bernhardt-Ryan Sturz-Jef Groff-Brandon Melendy-Oren Hawxhurst-Jeremy Fitzgerald-Chris Palermo-Paul Andrew O Connor-Clinton Roberts-Rocky Abou-Sakher-Keith Jardine-Jean Claude Leuyer-Andrew Arrabito-Sebastian James-Aaron Matthews-Garrett Hammond-Matt McClain-Maureen Brennan-Jayson Genao-Hannah Westerfield-Bryant Tardy-Ashlyn Casalegno-Alison Fernandez-Parker Lovein-Jimmy Gonzales-Dave Davis-Lennie Loftin-Mark Ashworth-James Handy-Bryce Romero-Phi Vu-Chester Rushing-David Simpson-Lauren Gros-Vanessa Cloke-Doris Morgado-Katie Anne Mitchell-Lara Grice-James Moses Black-Ned Yousef-Michael Lehr-Baxter Humby-Bryan Sloyer-Daniel Hernández-John Bernecker-Evan Dane Taylor-Joe Nin Williams-Toby Holguin-Robert Wu-Panuvat Anthony Nanakornpanom-Victor Winters-Junco-Eyad Elbitar-Craig Henningsen-Han Soto-Rissa Rose Kilar-Salef Celiz-Aidan Kennedy-Nayah Murphy-Chase Cubia-Emma Teo-Vincenzo Lucatorto-Noell Jellison-Haley Glass-Ella Rowbotham-Hudson Wright-Sebeon Jackson-Kelton DuMont-Damon Carney-Cynthia Woods-Mali O Connor-David Kallaway-Robert Vargas-David Paris-Gonzalo Robles-John Raymond-Tim Connolly-Juan Gaspard",N/A,"9.3","N/A","Action-Science Fiction-Drama-Thriller","ch/16"
2021-02-28 22:43:56,"5.1","United States of America","The Lone Ranger","Never Take Off the Mask","Ted Elliott-Terry Rossio-Justin Haythe","2013",2:30:33,"1","The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.","Gore Verbinski","Walt Disney Pictures","Lone Ranger","2013-07-03","Johnny Depp-Armie Hammer-William Fichtner-Helena Bonham Carter-James Badge Dale-Tom Wilkinson-Ruth Wilson-Barry Pepper-James Frain-Mason Cook-Matt O Leary-Leon Rippy-Harry Treadaway-Damon Herriman-W. Earl Brown-Gil Birmingham-Saginaw Grant-Stephen Brodie-Matthew Page-Nick W. Nicholson-Bryant Prince-JD Cullum-Joaquín Cosío-Timothy V. Murphy-Damon Carney-Kevin Wiggins-Chad Brummett-Robert Baker-Lew Temple-Stephen Root-Randy Oglesby-Brad Greenquist-Rance Howard-Leonard Earl Howze-Travis Hammer-Steve Corona-Jack Axelrod-Christopher Hagen-Freda Foh Shen-Margaret Bowman-Luz P. Mendez-Laina Loucks-Devon J. Adams-Desirae Anslover-Charlotte Cormier-Megan Pribyl-Briana Van Schuyver-Julie Stracener-Chad Randall-Jason E. Hill-Beth Bailey-Joanne Camp-Bob Rumnock-Tait Fletcher-Alex Knight-Argos MacCallum-Pokey LaFarge-Joey Glynn-Adam Hoskins-Ryan Koenig-Joel Thingvall-Ava Wagenman-James P. Bennett-David Midthunder",N/A,"3","N/A","Western-Action-Adventure","ch/12"
2021-02-28 22:45:59,"9","United States of America","The Longest Day","This is the day that changed the world... when history held its breath.","David Pursall-Jack Seddon-James Jones-Romain Gary","1962",2:58:20,"N/A","The retelling of June 6, 1944, from the perspectives of the Germans, US, British, Canadians, and the Free French. Marshall Erwin Rommel, touring the defenses being established as part of the Reich s Atlantic Wall, notes to his officers that when the Allied invasion comes they must be stopped on the beach.  For the Allies as well as the Germans, it will be the longest day ","Bernhard Wicki-Ken Annakin-Andrew Marton","Darryl F. Zanuck Productions","Longest Day","1962-10-04","Eddie Albert-Paul Anka-Arletty-Jean-Louis Barrault-Richard Beymer-Hans Christian Blech-Bourvil-Richard Burton-Wolfgang Büttner-Red Buttons-Pauline Carton-Sean Connery-Ray Danton-Irina Demick-Fred Dur-Fabian-Mel Ferrer-Henry Fonda-Steve Forrest-Gert Fröbe-Leo Genn-John Gregson-Paul Hartmann-Peter Helm-Werner Hinz-Donald Houston-Jeffrey Hunter-Karl John-Curd Jürgens-Alexander Knox-Peter Lawford-Fernand Ledoux-Christian Marquand-Dewey Martin-Roddy McDowall-Michael Medwin-Sal Mineo-Robert Mitchum-Kenneth More-Richard Münch-Edmond O Brien-Leslie Phillips-Wolfgang Preiss-Ron Randell-Madeleine Renaud-Georges Rivière-Norman Rossington-Robert Ryan-Tommy Sands-George Segal-Jean Servais-Rod Steiger-Richard Todd-Tom Tryon-Peter van Eyck-Robert Wagner-Richard Wattis-Stuart Whitman-Georges Wilson-John Wayne-Patrick Barr-Lyndon Brook-John Crawford-Armin Dahlen-Mark Damon-Richard Dawson-Eugene Deckers-Gil Delamare-Frank Finlay-Harry Fowler-Bernard Fox-Robert Freitag-Bernard Fresson-Lutz Gabor-Arnold Gelderman-Harold Goodwin-Walter Gotell-Henry Grace-Clément Harari-Ruth Hausmeister-Jack Hedley-Michael Hinz-Walter Horsbrugh-Til Kiwe-Harry Landis-Wolfgang Lukschy-Victor Maddern-Howard Marion-Crawford-Neil McCallum-John Meillon-Kurt Meisel-Gérard Moisan-Tony Mordente-Bill Nagy-Rainer Penkert-Malte Petzel-John Phillips-Siân Phillips-Maurice Poli-Hartmut Reck-Trevor Reid-Heinz Reincke-Paul Edwin Roth-Dietmar Schönherr-Ernst Schröder-Hans Söhnker-Heinz Spitzner-Nicholas Stuart-Alice Tissot-Michel Tureau-Roland Urban-Vicco von Bülow-Joe Warfield-Dominique Zardi",N/A,"8.7","N/A","History-Drama-Action-War","PG"
2021-02-19 23:27:59,"8","Germany","Look Who s Back","N/A","David Wnendt-Mizzi Meyer","2015",1:56:43,"N/A","Adolf Hitler wakes up in Berlin...in 2014. After getting his bearings he is discovered by an unemployed TV producer, Fabian Sawatzki. Sawatzki thinks Hitler is some sort of performance artist and takes him around the country, talking to the general population, for a TV piece he has envisaged. Hitler, however, sees this as a chance to regain his popularity and power.","David Wnendt","Constantin Film","N/A","2015-10-08","Oliver Masucci-Fabian Busch-Katja Riemann-Christoph Maria Herbst-Franziska Wulf-Lars Rudolph-Roberto Blanco-Stephan Grossmann-Patrick Heinrich-Michael Ostrowski-Gudrun Ritter-Paul Maaß-Katharina Abt-Marian Meder-Thomas M. Köppl-Marc-Marvin Israel-David Gebigke-Paul Busche-Gerdy Zint-Nancy Maria Brüning-Hauke Schmidt-Thomas Thieme-Christoph Zrenner-Nina Beesk-Rocco Coufin-Michael Grenzau-Stefan Greißig-Niels O. Scheer-David Segler-Alexander Udalov-Ramona Kunze-Libnow-Fred Aaron Blake-Bernardo Arias Poras-Georg Kammerer-Folke Renken-Andrew Bulkeley-Bernd Zeller-Tim Whelan-Michael Kessler-Klaas Heufer-Umlauf-Joko Winterscheidt-Daniel Aminati-Jörg Thadeusz-Jakob Bieber-Maximilian Strestik-Frank Plasberg-Micaela Schäfer-Kim Gloss-Piet Fuchs-Aaron Hildebrand-Leon Ullrich-Jens Reimann-Roman Kanonik-Christian Harting-Nina Proll-Marine Le Pen",N/A,"N/A","Er ist wieder da","Comedy-Fantasy-Drama","ch/12"
2021-02-25 21:59:56,"8.2","United States of America","Looper","Hunted by your future, haunted by your past.","Rian Johnson","2012",1:59:53,"N/A","In 2074, when the mob wants to get rid of someone, the target is sent into the past, where a hired gun awaits - someone like Joe - who one day learns the mob wants to  close the loop  by sending back Joe s future self for assassination.","Rian Johnson","TriStar Pictures","N/A","2012-09-28","Joseph Gordon-Levitt-Bruce Willis-Emily Blunt-Paul Dano-Piper Perabo-Noah Segan-Jeff Daniels-Garret Dillahunt-Nick Gomez-Tracie Thoms-James Landry Hébert-Pierce Gagnon-Xu Qing-Frank Brennan-Marcus Hester-Jon Eyez-Kevin Stillwell-Thirl Haston-Kenneth Brown Jr.-Cody Wood-Adam Boyer-Jeff Chase-Ritchie Montgomery-David Jensen-Kamden Beauchamp-Josh Perry-David Joseph Martinez-Wayne Dehart-Ian Patrick-Craig Johnson-Robert Harvey-Sylvia Jefferies-Rachel Acuna-Lauren Alexandra-D.J. Mills-Brea Grant",N/A,"9.3","N/A","Action-Thriller-Science Fiction-Drama","ch/14"
2021-02-28 22:48:23,"9.5","New Zealand-United States of America","The Lord of the Rings: The Fellowship of the Ring","One ring to rule them all","Peter Jackson-J.R.R. Tolkien-Fran Walsh-Philippa Boyens","2001",3:48:19,"1","Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.","Peter Jackson","New Line Cinema","Lord of the Rings: The Fellowship of the Ring","2001-12-19","Elijah Wood-Ian McKellen-Liv Tyler-Viggo Mortensen-Sean Bean-Sean Astin-Cate Blanchett-John Rhys-Davies-Billy Boyd-Dominic Monaghan-Orlando Bloom-Christopher Lee-Hugo Weaving-Ian Holm-Andy Serkis-Marton Csokas-Craig Parker-Lawrence Makoare-Alan Howard-Noel Appleby-Sala Baker-Megan Edwards-Michael Elsworth-Mark Ferguson-Brent McIntyre-Peter McKenzie-Sarah McLeod-Ian Mune-Cameron Rhodes-Martyn Sanderson-Harry Sinclair-David Weatherley-Victoria Beynon-Cole-Lee Hartley-Sam La Hood-Chris Streeter-Jonathan Jordan-Semi Kuresa-Clinton Ulyatt-Paul Bryson-Lance Fabian Kemp-Jono Manks-Ben Price-Phil Grieve-Billy Jackson-Katie Jackson-Peter Corrigan-Lori Dungey-Norman Forsey-William Johnson-Elizabeth Moody-Brian Sergent-Thomas McGinty-Kate O Rourke-Gino Acevedo-Betty Adams-Daniel Andrews-Matt Appleton-Rodney Bane-Timothy Bartlett-Jarl Benzon-Jørn Benzon-Lynden Berrymen-Bob Blackwell-Ben Britton-Jed Brophy-Riley Brophy-Ryan Carey-Norman Cates-Rachel Clentworth-Randall William Cook-Sabine Crossen-Tack Daniel-Peter Daube-Mana Hira Davis-Shane Dawson-Branko Dordevich-Siaosi Fonua-Kester Fordham-Xander Forterie-Ben Fransham-Phoebe Gittins-Warren Green-Winham Hammond-Jonathan Harding-Zo Hartley-Taea Hartwell-Ray Henwood-David Houma-Lani Jackson-Peter Jackson-Gareth Jensen-Ralph Johnson-Stu Johnson-Tim Kano-Sam Kelly-Jeff Kingsford-Brown-Greg Lane-Alan Lee-Sacha Lee-Peter Lyon-Marta Martí-Sharon Maxwell-Richard Maybery-Bret McKenzie-Tim McLachlan-Liz Merton-Dean Morganty-Greg Morrison-Blair Morton-Andrew Munro-David J. Muzzerall-Shane Rangi-Larry Rew-Grant Roa-Thomas Robins-Vincent Roxburgh-Chris Ryan-Paul Shapcott-Samuel E. Shore-Mike Stearne-Andrew Stehlin-Ken Stratton-Jo Surgison-Tim Wong-Robert Young",N/A,"9.1","N/A","Fantasy-Drama-Action-Adventure","ch/12"
2021-02-28 22:52:00,"8.6","New Zealand-United States of America","The Lord of the Rings: The Return of the King","The eye of the enemy is moving.","Peter Jackson-J.R.R. Tolkien-Fran Walsh-Philippa Boyens","2003",4:23:17,"1","The final confrontation between the forces of good and evil fighting for control of the future of Middle-earth. Frodo and Sam reach Mordor in their quest to destroy the One Ring, while Aragorn leads the forces of good against Sauron s evil army at the stone city of Minas Tirith.","Peter Jackson","New Line Cinema","Lord of the Rings: The Return of the King","2003-12-17","Elijah Wood-Ian McKellen-Liv Tyler-Viggo Mortensen-Sean Astin-Cate Blanchett-John Rhys-Davies-Bernard Hill-Christopher Lee-Billy Boyd-Dominic Monaghan-Orlando Bloom-Hugo Weaving-Miranda Otto-David Wenham-Brad Dourif-Karl Urban-John Noble-Andy Serkis-Ian Holm-Sean Bean-Lawrence Makoare-Marton Csokas-Paul Norell-Alan Howard-Noel Appleby-Ali Astin-David Aston-John Bach-Sadwyn Brophy-Alistair Browning-Richard Edge-Jason Fitch-Phil Grieve-Bruce Hopkins-Ian Hughes-Bret McKenzie-Sarah McLeod-Maisy McLeod-Riera-Bruce Phillips-Shane Rangi-Todd Rippon-Thomas Robins-Harry Sinclair-Bruce Spence-Peter Tait-Joel Tobeck-Stephen Ure-Sala Baker-Robert Pollock-Ross Duncan-Pete Smith-Jed Brophy-Lee Hartley-Billy Jackson-Katie Jackson-Jane Abbott-Gino Acevedo-Aidan Bell-Jarl Benzon-Jørn Benzon-Emma Deakin-Michael Elsworth-Clint Elvy-Zo Hartley-Peter Jackson-Sandro Kopp-Andrew Lesnie-Joseph Mika-Hunt-Henry Mortensen-Craig Parker-Rick Porras-Christian Rivers-Michael Semanick-Howard Shore-John Stephenson-Richard Taylor-Royd Tolkien",N/A,"9.3","N/A","Action-Adventure-Fantasy-Drama-War","PG-13"
2021-02-28 22:55:00,"9.5","New Zealand-United States of America","The Lord of the Rings: The Two Towers","A New Power Is Rising.","Peter Jackson-J.R.R. Tolkien-Fran Walsh-Philippa Boyens-Stephen Sinclair","2002",3:56:31,"1","The continuing quest of Frodo and the Fellowship to destroy the One Ring. Frodo and Sam discover they are being followed by the mysterious Gollum. Aragorn, the Elf archer Legolas, and Gimli the Dwarf encounter the besieged Rohan kingdom, whose once great King Theoden has fallen under Saruman s deadly spell.","Peter Jackson","New Line Cinema","Lord of the Rings: The Two Towers","2002-12-18","Elijah Wood-Ian McKellen-Liv Tyler-Viggo Mortensen-Andy Serkis-Sean Astin-Cate Blanchett-John Rhys-Davies-Bernard Hill-Christopher Lee-Billy Boyd-Dominic Monaghan-Orlando Bloom-Hugo Weaving-Miranda Otto-David Wenham-Brad Dourif-Karl Urban-John Noble-Sean Bean-Craig Parker-Bruce Allpress-John Bach-Sala Baker-Jed Brophy-Sam Comery-Calum Gittins-Phil Grieve-Bruce Hopkins-Paris Howe Strewe-Nathaniel Lees-John Leigh-Robbie Magasiva-Robyn Malcolm-Bruce Phillips-Robert Pollock-Olivia Tennet-Raymond Trickitt-Stephen Ure-Timothy Lee-Phillip Spencer Harris-Victoria Beynon-Cole-Lee Hartley-Billy Jackson-Katie Jackson-Frazer Anderson-Ben Barrington-Jarl Benzon-Jørn Benzon-Owen Black-Dorothy Anne Bonner-Ben Britton-Riley Brophy-Alistair Browning-Alix Bushnell-Sean Button-Ryan Carey-Rodney Cook-Augie Davis-Mana Hira Davis-Shane Dawson-Karlos Drinkwater-Aron Eastwood-Frank Edwards-Clint Elvy-Alexia Fairbrother-Daniel Falconer-Siaosi Fonua-Kester Fordham-Michael Fowler-Ben Fransham-Frank Goldingham-Winham Hammond-Jonathan Harding-Lucas Hayward-Dan Hennah-Jason Hood-Lani Jackson-Peter Jackson-Gareth Jensen-Sam Kelly-Richard Knowles-Sandro Kopp-Sam La Hood-Don Langridge-Michael Lawrence-Alan Lee-Jono Manks-Brent McIntyre-Dra McKay-Joseph Mika-Hunt-Dean Morganty-Henry Mortensen-Francis Mountjoy-Paul Norell-Barrie M. Osborne-Allan Poppleton-Gareth Reeves-Miranda Rivers-Campbell Rousselle-Matthew Saville-Samuel E. Shore-Allan Smith-Greg Tozer-Piripi Waretini-Tim Wong-John Wraight-Kelley Kerr Young-Robert Young",N/A,"9.5","N/A","Fantasy-Drama-Action-Adventure","ch/14"
2021-02-25 22:01:16,"8.4","France-United States of America-Germany","Lord of War","Where there s a will, there s a weapon","Andrew Niccol","2005",2:02:58,"1","Yuri Orlov is a globetrotting arms dealer and, through some of the deadliest war zones, he struggles to stay one step ahead of a relentless Interpol agent, his business rivals and even some of his customers who include many of the world s most notorious dictators. Finally, he must also face his own conscience.","Andrew Niccol","Endgame Entertainment","N/A","2005-09-16","Nicolas Cage-Bridget Moynahan-Jared Leto-Ethan Hawke-Eamonn Walker-Ian Holm-Sammi Rotibi-Tanit Phoenix-Shake Tukhmanyan-Jared Burke-David Shumbris-Weston Cage-Jeremy Crutchley-Jean-Pierre Nshanian-Eric Uys-Stewart Morgan-Jasper Lenz-Kobus Marx-Stephan De Abreu-Stephen Gregor-Tanya Finch-Lize Jooste-Yaseen Abdullah-Donald Sutherland-David Harman-Neil Tweddle-Sajad Khan-Chi Zhang Yi-Tony Caprari-Jack Niccol-John Sferopoulos-Evgeniy Lazarev-Stanislav Majer-Larissa Bond-Annelene Terblanche-Gugulethu  Gugu  Zulu-Mirriam Ngomani",N/A,"6.1","N/A","Crime-Drama-Thriller-Action","ch/16"
2021-02-25 22:03:29,"8.5","Japan-United Kingdom-United States of America","Lost in Translation","Everyone wants to be found.","Sofia Coppola","2003",1:42:47,"N/A","Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other s company, away from their lives in America.","Sofia Coppola","American Zoetrope","N/A","2003-10-03","Bill Murray-Scarlett Johansson-Giovanni Ribisi-Anna Faris-Akiko Takeshita-Fumihiro Hayashi-Kazuyoshi Minamimagoe-Kazuko Shibata-Take-Daikon-Catherine Lambert-Akiko Monô-Françoise Dubois-Gregory Pekar-Ikuko Takahashi-Osamu Shigematu-Takashi Fujii-Lisle Wilkerson-Kazuo Yamada-Akira Yamaguchi-Diamond Yukai-Jun Maki-Nao Asuka-Tetsuro Nakagawa-Kunichi Nomura-Shigekazu Aida-Kei Takyo-Nancy Steiner-Ryuichiro Baba-François du Bois-Tim Leffman-Richard Allen-Kanako Nakazato-Asuka Shimuzu-Koichi Tanaka-Hugo Codaro-Akimitsu Naruyama-Hiromi Toshikawa-Nobuhiko Kitamura-Nao Kitman-Yasuhiko Hattori-Ryo Kondo-Yumika Saki-Yuji Okabe-Dietrich Bollmann-Georg O.P. Eschert-Mark Willms-Yumi Ikeda-Hiroshi Kawashima-Hiroko Kawasaki",N/A,"9.5","N/A","Drama-Romance-Comedy","ch/12"
